company,role,location,link,no_sponsorship,source,sponsorship_tier,sponsorship_notes,date_posted
Jane Street,Fundamental Research Analyst Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8347286002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Data Engineer Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8631973002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Cybersecurity Analyst Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8632723002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Machine Learning Researcher Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8384490002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Machine Learning Engineer Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8611307002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Quantitative Researcher Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8498547002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jane Street,Quantitative Trader Intern,"New York, NY",https://www.janestreet.com/join-jane-street/position/8617344002/,False,vansh_repo,3,7 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
IMC,Hardware Engineer Intern,"Chicago, IL",https://www.imc.com/us/careers/jobs/4823945101,False,vansh_repo,5,Unknown - verify with company,2026-07-24
IMC,Quantitative Research Intern,"Chicago, IL",https://www.imc.com/us/careers/jobs/4907399101,False,vansh_repo,5,Unknown - verify with company,2026-07-24
IMC,Quantitative Research Intern (PHD),Chicago,https://www.imc.com/us/careers/jobs/4907400101,False,vansh_repo,5,Unknown - verify with company,2026-07-24
Hudson River Trading,Intern,"New York, NY",https://www.hudsonrivertrading.com/hrt-job/algorithm-development-quant-research-internship-summer-2027/,False,vansh_repo,3,8 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Hudson River Trading,Software Engineer Intern,"Austin, TXChicago, ILNew York, NY",https://www.hudsonrivertrading.com/hrt-job/software-engineering-internship-c-or-python-summer-2027/,False,vansh_repo,3,8 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Google,Software Engineering Intern,"30 locationsMountain View, CAAtlanta, GAAustin, TXBoulder, COCambridge, MABellevue, WAChicago, ILHouston, TXIrvine, CAKirkland, WALos Angeles, CAMadison, WINew York, NYPalo Alto, CAPortland, ORPittsburgh, PARaleigh, NCDurham, NCReston, VARedmond, WARedwood City, CASan Diego, CAGoleta, CASan Bruno, CASeattle, WASan Francisco, CASan Jose, CASanta Cruz, CASouth San Francisco, CASunnyvale, CA",https://www.google.com/about/careers/applications/jobs/results/85564713261245126-software-engineering-intern-bs-summer-2027,False,vansh_repo,1,2460 H-1B approvals in FY2023 (34 denied) - sponsors in practice,2026-07-24
Deepgram,Software Engineering Intern,RemoteUS,https://jobs.ashbyhq.com/deepgram/dc8693b5-72ce-4ca3-ab15-9c8434d35da1,False,vansh_repo,5,Unknown - verify with company,2026-07-24
Appian,Software Engineering Intern 🛂,"McLean, VA",https://careers.appian.com/jobs/8041237-software-engineering-intern,True,vansh_repo,3,11 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Appian,Product Manager Intern 🛂,"McLean, VA",https://careers.appian.com/jobs/8041243-product-manager-intern-,True,vansh_repo,3,11 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Akuna Capital,"Software Engineer Intern, C# .NET Desktop","Chicago, IL",https://akunacapital.com/careers/job/8018886/,False,vansh_repo,3,20 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-24
Jump Trading Group,Campus UI Software Engineer Intern,"Chicago, IL",https://www.jumptrading.com/hr/job,False,vansh_repo,5,Unknown - verify with company,2026-07-09
Tower Research,Quantitative Developer Intern,"Chicago, ILNew York, NY",https://tower-research.com/open-positions/,False,vansh_repo,3,9 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-07-07
Susquehanna Investment Group,Quantitative Strategy Developer Intern,"Bala Cynwyd, PA",https://careers.sig.com/intern-co-op-technology/jobs/10838,False,vansh_repo,5,Unknown - verify with company,2026-07-07
Optiver,Software Engineer Intern,"Chicago, IL",https://www.optiver.com/join-us/jobs/technology/chicago/software-engineer-intern-summer-2027-chicago/,False,vansh_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-07
Optiver,Software Engineer Intern,"Austin, TX",https://www.optiver.com/join-us/jobs/technology/austin/software-engineer-intern-summer-2027-austin/,False,vansh_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-07
IMC,Software Engineer Intern,"Chicago, IL",https://www.imc.com/us/careers/jobs/4823924101,False,vansh_repo,5,Unknown - verify with company,2026-07-07
DE Shaw,Software Developer Intern,"New York, NY",https://www.deshaw.com/careers/software-developer-intern-new-york-summer-2027-5894,False,vansh_repo,5,Unknown - verify with company,2026-07-07
Citadel,Software Engineer Intern,"4 locationsNew York, NYGreenwich, CTMiami, FLHouston, TX",https://www.citadel.com/careers/details/software-engineer-intern-us/,False,vansh_repo,5,Unknown - verify with company,2026-07-07
Capital One,Data Analyst Intern,"Mclean, VA",https://www.capitalonecareers.com/job/mclean/data-analyst-intern-summer-2027/31238/97421687472,False,vansh_repo,1,253 H-1B approvals in FY2023 (2 denied) - sponsors in practice,2026-07-07
Aquatic,Software Engineer Intern,"Chicago, IL",https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489233002,False,vansh_repo,5,Unknown - verify with company,2026-07-07
Anduril,Software Engineer Intern,"6 locationsAtlanta, GABoston, MACosta Mesa, CAIrvine, CAReston, VASeattle, WA",https://job-boards.greenhouse.io/andurilindustries/jobs/5148079007,False,vansh_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-07-07
Voloridge Investment Management,Quantitative Developer Intern,"Jupiter, FL",https://voloridge-investment-management.hiringthing.com/job/1013126/quantitative-developer-intern-2027,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Susquehanna,Trading System Engineering Intern,"Bala Cynwyd, PA",https://careers.sig.com/jobs/10837,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Stoke Space,Software Engineer Intern,"Kent, WA",https://www.stokespace.com/careers/current-openings/,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Etched,"Inference Intern, Architecture","San Jose, CA",https://jobs.ashbyhq.com/Etched/aa17bfa2-2922-4aa7-820d-76064f2551a8,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Etched,Firmware Intern,"San Jose, CA",https://jobs.ashbyhq.com/Etched/8134a9bf-9624-48dd-98be-0bf1c3cb1f55,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Etched,Infrastructure Intern,"San Jose, CA",https://jobs.ashbyhq.com/Etched/80926a71-0a62-4bf8-a877-b6d96df279b7,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Etched,Supercomputing Intern,"San Jose, CA",https://jobs.ashbyhq.com/Etched/2d7039e2-190e-4039-b5a9-fff9efa7cc8e,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Aquatic Capital,Software Engineer Intern,"Chicago, IL",https://job-boards.greenhouse.io/embed/job_app,False,vansh_repo,5,Unknown - verify with company,2026-05-22
Apple,"Software Engineer Intern, Undergrad",United States,https://jobs.apple.com/en-us/details/200664785/software-undergrad-engineering-internships,False,vansh_repo,1,1828 H-1B approvals in FY2023 (25 denied) - sponsors in practice,2026-05-22
Apple,"Software Engineering Intern, Masters",United States,https://jobs.apple.com/en-us/details/200664320/software-engineering-masters-internships,False,vansh_repo,1,1828 H-1B approvals in FY2023 (25 denied) - sponsors in practice,2026-05-22
WSP,Software Developer Intern,"Dallas, TX",https://emit.fa.ca3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/86808,False,vansh_repo,2,69 H-1B approvals in FY2023 (3 denied) - sponsors in practice,2026-05-12
"Apex Technology, Inc.","Software Engineering Intern, Embedded Systems",Los Angeles,https://jobs.ashbyhq.com/apex-technology-inc/5ec2dfa9-724d-4ce4-ab97-5067ec747f11,False,vansh_repo,3,20 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-05-11
DimeHealth AI,Forward Deployed Engineering Intern,"New York, NY",https://www.workatastartup.com/jobs/94211,False,vansh_repo,5,Unknown - verify with company,2026-05-09
Amazon,Robotics - Software Development Engineer Intern/Co-op,"8 locationsSunnyvale, CANorth Reading, MAWestboro, MANashville, TNAustin, TXArlington, VABellevue, WASeattle, WA",https://www.amazon.jobs/en/jobs/3136266/robotics-software-development-engineer-intern-co-op-2026,False,vansh_repo,1,"Full sponsorship, large F-1 intern program",2026-05-09
Homebase,"Forward Deployed Engineering Intern, AI-Native","Houston, TXSan Francisco, CA",https://jobs.ashbyhq.com/homebase/a7ab59c0-786e-4675-b684-2ed19b240fb2,False,vansh_repo,5,Unknown - verify with company,2026-04-28
TikTok,"LLM Post-training Engineer Intern, Research & Product","San Jose, CA",https://lifeattiktok.com/search/7631599293708126517,False,vansh_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-24
Al Warren Oil Company,Software Developer Intern,"Bensenville, IL",https://apply.workable.com/al-warren-oil-company-inc/j/A4487B349D/,False,vansh_repo,5,Unknown - verify with company,2026-04-24
H&CO,Software Development Intern,"Coral Gables, FL",https://career41.sapsf.com/career,False,vansh_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-22
Ether.fi,GTM Engineer Intern,CaymanDenverNew York,https://jobs.ashbyhq.com/ether.fi/6dcb712c-8fe5-4725-ad6a-0e9771af22cb,False,vansh_repo,5,Unknown - verify with company,2026-04-22
TETRAMEM,"Software Engineer Intern, Embedded","San Jose, CA",https://tetramem.hrmdirect.com/employment/job-opening.php,False,vansh_repo,5,Unknown - verify with company,2026-04-20
Skyworks,Analog IC Design Co-op,"Irvine, CA",https://careers.skyworksinc.com/job/Irvine-Analog-IC-Design-SummerFall-Co-Op-(June-&apos;26-Dec-&apos;26)-CA-92602/76295-en_US/,False,vansh_repo,3,19 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-20
Poshmark,"Cloud Platform Engineer Intern, Growth 🛂","Redwood City, CA",https://jobs.ashbyhq.com/poshmark/062b84e6-1633-43ae-870b-83cb62893caa,True,vansh_repo,4,3 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-20
"Intercontinental Exchange, Inc.","Artificial Intelligence, Data & Machine Learning Intern","New York, NY",https://careers.ice.com/jobs/12830,False,vansh_repo,2,38 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-20
Fiserv,Application Development Intern 🛂,"Alpharetta, GA",https://careers.fiserv.com/us/en/job/FFFYJUSR10390264EXTERNALENUS/Application-Development-Summer-Intern,True,vansh_repo,1,136 H-1B approvals in FY2023 (4 denied) - sponsors in practice,2026-04-20
Fiserv,Technology Intern 🛂,"Columbus, OH",https://careers.fiserv.com/us/en/job/FFFYJUSR10390344EXTERNALENUS/Technology-Summer-Intern,True,vansh_repo,1,136 H-1B approvals in FY2023 (4 denied) - sponsors in practice,2026-04-20
Point72,"Investment Analyst Intern, Point72 Academy","5 locationsNew York, NYSan Francisco, CAChicago, ILWest Palm Beach, FLMiami, FL",https://careers.point72.com/CSJobDetail,False,vansh_repo,3,16 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-19
AeroVironment,Summer 2027 Embedded Software Engineering Intern,"Simi Valley, CA",https://avav.wd1.myworkdayjobs.com/avav/job/Simi-Valley-CA/Summer-2027-Embedded-Software-Engineering-Intern_8549,False,applyguy_repo,5,Unknown - verify with company,2026-09-11
Insulet,"Co-op, Embedded Software Engineering: January-June 2027 (Onsite)","Acton, MA",https://insulet.wd5.myworkdayjobs.com/insuletcareers/job/Acton-Massachusetts/Co-op--Embedded-Software-Engineering--January-June-2027--Onsite-_REQ-2026-17966,False,applyguy_repo,3,10 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-11
Insulet,"Co-op, Embedded Software Test Engineering: January-June 2027 (Onsite)","Acton, MA",https://insulet.wd5.myworkdayjobs.com/insuletcareers/job/Acton-Massachusetts/Co-op--Embedded-Software-Test-Engineering--January-June-2027--Onsite-_REQ-2026-17986,False,applyguy_repo,3,10 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-11
RTX,Software Engineering Intern (Summer 2027),"Burnsville, MN",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MN-BURNSVILLE-WEST--14300-Judicial-Rd--WEST-BLDG/Software-Engineering-Intern--Summer-2027-_01872977,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-11
RTX,Software Engineering Intern (Summer 2027),"State College, PA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-PA-STATE-COLLEGE-5A--302-Science-Park-Rd--BLDG-5A/Software-Engineering-Intern--Summer-2027-_01869001,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-11
RTX,Software Platform Intern (Summer 2027),"Richardson, TX",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-TX-RICHARDSON-C27--1727-Cityline-Dr--CITYLINE-C27/Software-Platform-Intern--Summer-2027-_01874068,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-11
RTX,Software Engineering Co-op (Summer/ Fall 2027),"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-124--400-Collins-Rd-NE--BLDG-124/Software-Engineering-Co-op--Summer--Fall-2027-_01873293,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-11
RTX,Software Engineering Co-op (Spring/Summer 2027),"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-182--1100-Cimmie-Ave-Ne--BLDG-182/Software-Engineering-Co-op--Spring-Summer-2027-_01871551,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-11
Td,2027 Spring Co-op - Global Technology & Solutions - Data Engineer,"Mount Laurel, NJ",https://td.wd3.myworkdayjobs.com/td_bank_careers/job/Mount-Laurel-New-Jersey/XMLNAME-2027-Spring-Co-op---Global-Technology---Solutions---Data-Engineer_R_1510111,False,applyguy_repo,5,Unknown - verify with company,2026-09-11
Td,2027 Spring Co-op - Global Technology & Solutions - Software Engineer (SWE),"Mount Laurel, NJ",https://td.wd3.myworkdayjobs.com/td_bank_careers/job/Mount-Laurel-New-Jersey/XMLNAME-2027-Spring-Co-op---Global-Technology---Solutions---Software-Engineer--SWE-_R_1509773,False,applyguy_repo,5,Unknown - verify with company,2026-09-11
Td,2027 Spring Co-op - Global Technology & Solutions - Cloud/DevOps,"Mount Laurel, NJ",https://td.wd3.myworkdayjobs.com/td_bank_careers/job/Mount-Laurel-New-Jersey/XMLNAME-2027-Spring-Co-op---Global-Technology---Solutions---Cloud-DevOps_R_1510235,False,applyguy_repo,5,Unknown - verify with company,2026-09-11
Walmart,Summer 2027 Intern:: Software Engineer II,(USA) ISD Office,https://walmart.wd504.myworkdayjobs.com/WalmartExternal/job/USA-ISD-Office---DGTC-AR-BENTONVILLE-Home-Office/Summer-2027-Intern---Software-Engineer-II_R-2630029-1,False,applyguy_repo,2,Full sponsorship,2026-09-11
Abglobal,Software Development Summer Intern,"Nashville, TN",https://abglobal.wd1.myworkdayjobs.com/abcampuscareers/job/Nashville-Tennessee/Software-Development-Summer-Intern_R0019771,False,applyguy_repo,5,Unknown - verify with company,2026-09-10
Allegion,Summer Intern - Firmware Engineer,"Indianapolis, IN",https://allegion.wd5.myworkdayjobs.com/careers/job/Indianapolis-IN---Hague-Rd/Summer-Intern---Firmware-Engineer_JR37333-1,False,applyguy_repo,5,Unknown - verify with company,2026-09-10
Bedrock Robotics Inc,"Internship 2027 Onboard Infrastructure Engineer, ML Inference","San Francisco, CA",https://jobs.ashbyhq.com/bedrock-robotics/0331551e-c18e-428a-8e91-e6cb25c9c2e8,False,applyguy_repo,5,Unknown - verify with company,2026-09-10
Bedrock Robotics Inc,"Internship 2027 Behavior Machine Learning Engineer, World Models","San Francisco, CA",https://jobs.ashbyhq.com/bedrock-robotics/c51d682e-58ee-44de-886f-4cfacb56d2e1,False,applyguy_repo,5,Unknown - verify with company,2026-09-10
